id,loc,inst,outcome,abs,title,url,year,appr,delv,dur,oucome2,outcome3,trial,size,cluster,effect,analysis,long,genr,qual,theor,refle,search
3031646,USA/Canada,Primary/Elementary,Behaviour and Social Wellbeing,"Mindfulness-based cognitive therapy for children (MBCT-C) is a manualized group psychotherapy for children ages 9-13 years old, which was developed specifically to increase social-emotional resiliency through the enhancement of mindful attention. Program development is described along with results of the initial randomized controlled trial. We tested the hypotheses that children randomized to participate in MBCT-C would show greater reductions in (a) attention problems, (b) anxiety symptoms, and (c) behavior problems than wait-listed age and gender-matched controls. Participants were boys and girls aged 9-13 (N = 25), mostly from low-income, inner-city households. Twenty-one of 25 children were ethnic minorities. A randomized cross-lagged design provided a wait-listed control group, a second trial of MBCT-C, and a 3-month follow-up of children who completed the first trial. Measures included the Child Behavior Checklist, State-Trait Anxiety Inventory for Children, and Multidimensional Anxiety Scale for Children. Participants who completed the program showed fewer attention problems than wait-listed controls and those improvements were maintained at three months following the intervention F (1, 1, 18) = 5.965, p = 0.025, Cohen's d = 0.42]. A strong relationship was found between attention problems and behavior problems (r = 0.678, p less than 0.01). Reductions in attention problems accounted for 46% of the variance of changes in behavior problems, although attention changes proved to be a non-significant mediator of behavior problems (p = 0.053). Significant reductions in anxiety symptoms and behavior problems were found for those children who reported clinically elevated levels of anxiety at pretest (n = 6). Results show that MBCT-C is a promising intervention for attention and behavior problems, and may reduce childhood anxiety symptoms.",A Randomized Trial of Mindfulness-Based Cognitive Therapy for Children: Promoting Mindful Attention to Enhance Social-Emotional Resiliency in Children,https://www.google.com/search?q=A+Randomized+Trial+of+Mindfulness-Based+Cognitive+Therapy+for+Children:+Promoting+Mindful+Attention+to+Enhance+Social-Emotional+Resiliency+in+Children,2009,Targeted,External Educators,Between Half and Full Term,None,None,Single,25,NA,Yes,Whole Sample Only,Immediate Post-Test Only,Yes,No,"Yes, Descriptive Theory of Change",Yes,USA/Canada Primary/Elementary Behaviour and Social Wellbeing
3031046,USA/Canada,Middle/High School,Literacy/English,"Motivational interviewing (MI) is an effective method of promoting change in adults, but research on adolescents is limited. This study tests the efficacy of MI for promoting academic achievement in middle school students. Participants were 103 6th-, 7th-, and 8th-grade students randomly assigned to either a MI (n = 50) or a waitlist control condition (n = 53). Students in the MI condition participated in a single MI session during the 7th or 8th week of the second semester. In comparison to the control group, students who received MI demonstrated significant improvements in their class participation, overall positive academic behavior, and significantly higher 4th quarter math grades. Thus, consistent with other studies finding single session effects of MI, a single MI session can have beneficial effects on academic behaviors. Pending further study and replication of these findings, MI could become an efficient and effective new counseling approach for improving academic performance. (Contains 2 tables.)",A Randomized Trial of Motivational Interviewing to Improve Middle School Students' Academic Performance,https://www.google.com/search?q=A+Randomized+Trial+of+Motivational+Interviewing+to+Improve+Middle+School+Students'+Academic+Performance,2012,Universal,External Educators,Single Session,Numeracy/Maths,Other School Subjects,Single,103,NA,Yes,Whole Sample Only,At Least Some Follow-Up,Yes,"Yes, Fairly Well","Yes, Theoretical Perspectives",Yes,USA/Canada Middle/High School Literacy/English
3031854,USA/Canada,College/University,Study-Related Skills,"The concern over student retention in colleges and universities continues to increase, despite years of research examining attrition risk factors and preventive interventions. Many universities have initiated strategies to improve graduation rates, by focusing on the actual activities necessary to organize and complete school work. However, although academic-related skills do predict academic performance, research suggests that motivational factors may mediate the execution of behaviors involved with self-regulated learning required for success in college. The purpose of this study was to examine a motivational intervention for college students. Specifically, this study investigated the efficacy of Motivational Enhancement Therapy (MET) for use as a viable intervention within educational settings. One hundred and ten students having difficulty in the Introductory Psychology Class at UNM were randomized to receive three sessions of MET or three sessions of prescriptive advice (Treatment as usual: TAU) from peer coaches over the course of a semester. (PsycINFO Database Record (c) 2012 APA, all rights reserved)",A randomized trial of motivational interviewing with college students for academic success,https://www.google.com/search?q=A+randomized+trial+of+motivational+interviewing+with+college+students+for+academic+success,2008,Universal,Other School/College Employees,Between Half and Full Term,Range of Academic Outcomes,none,Single,110,NA,Yes,Some Sub-Groups Reported,Immediate Post-Test Only,Yes,"Yes, Fairly Well","Yes, Theoretical Perspectives",Yes,USA/Canada College/University Study-Related Skills
3030652,Asia,Primary/Elementary,Physical Health and Wellbeing,"Introduction Family- and school-based interventions for childhood obesity have been widely applied; however, the prevalence of childhood obesity remains high. The purpose of this RCT is to evaluate the effectiveness of a family-individual-school-based comprehensive intervention model. Design Cluster RCT. Setting/participants Fourteen primary schools were selected from 26 primary schools in a district of Shanghai, China, and then randomly divided into intervention and control groups with seven schools in each. The trial started with first-grade students. A total of 1,287 students in the intervention group and 1,159 in the control group were studied overall. Intervention The baseline study was conducted in January 2011, and family-individual-school-based interventions started in March 2011 and ended in December 2013 for intervention group students. Three follow-up studies were conducted in January 2012, January 2013, and January 2014. Data analysis was conducted in March 2014. Main outcome measures Students' weight and height were measured. The prevalence of obesity/overweight and BMI z-scores were calculated and analyzed using a generalized estimating equation approach. Results The overall prevalence of overweight/obesity declined from 28.92% in 2011 to 24.77% in 2014, with a difference of 4.15% in the intervention group compared with a 0.03% decline (from 30.71% to 30.68%) in the control group. The intervention group had significantly lower odds of developing obesity or overweight and had decreased average BMI z-scores compared with the control group, especially for obese or overweight students. Conclusions The family-individual-school-based comprehensive intervention model is effective for controlling childhood obesity and overweight.",A randomized trial of multiple interventions for childhood obesity in china,https://www.google.com/search?q=A+randomized+trial+of+multiple+interventions+for+childhood+obesity+in+china,2015,Universal,Mixture,Full Academic Year or Longer,None,None,Clustered,2446,3,Yes,Some Sub-Groups Reported,At Least Some Follow-Up,No,No,"Yes, Descriptive Theory of Change",Yes,Asia Primary/Elementary Physical Health and Wellbeing
3030838,USA/Canada,Middle/High School,Behaviour and Social Wellbeing,"This study was conducted to compare the outcomes of a group-based cognitive-behavioral preventive intervention (Positive Thoughts and Actions [PTA]) tailored to youth in middle school with a brief, individually administered supportive intervention (Individual Support Program [ISP]). A randomized, controlled trial was conducted with 120 early adolescents (72 girls, 48 boys; ageï¿½=ï¿½11-15 years) who had elevated depressive symptoms and were selected from a school-based population. Measures of internalizing problems, externalizing problems, personal adjustment, school problems, and interpersonal relations were obtained from parents, youth, and/or teachers at preintervention (Time 1) and postintervention (Time 2, 5-7 months after preintervention). General linear model repeated measures analyses yielded a significant Groupï¿½× Time interaction on youth-reported, but not parent-reported, depressive symptoms and internalizing symptoms. Youth in the PTA group showed greater decreases following intervention compared to youth who received ISP, yielding effect sizes (Cohen's d) of 0.36 for depressive symptoms, 95% CI [-.02, .73], and 0.44, 95% CI [.05, .82], for internalizing symptoms. PTA youth also showed improvements in their personal adjustment (sense of inadequacy, self-esteem), and parent-reported social skills, but no differences emerged between groups for externalizing symptoms, school problems, or interpersonal relationships. Cognitive-behavioral preventive interventions in which youth engage in personal goal-setting and practice social-emotional skills, such as PTA, may be beneficial for the reduction of depressive symptoms over and above general support and empathy.",A randomized trial of the Positive Thoughts and Action program for depression among early adolescents,https://www.google.com/search?q=A+randomized+trial+of+the+Positive+Thoughts+and+Action+program+for+depression+among+early+adolescents,2013,Targeted,External Educators,Between Half and Full Term,None,None,Clustered,120,4,Yes,Some Sub-Groups Reported,At Least Some Follow-Up,Yes,"Yes, Fairly Well","Yes, Theoretical Perspectives",Yes,USA/Canada Middle/High School Behaviour and Social Wellbeing
3031461,USA/Canada,Primary/Elementary,Behaviour and Social Wellbeing,"To attain academic goals, school personnel must effectively manage 20% of students who engage in the disruptive behaviors that interrupt instruction, create teacher stress, and contribute to poor student outcomes. Without effective strategies, school personnel often respond to disruptive students with ineffective authoritarian tactics, exclusionary policies, and special education referrals. However, federal policies aim to improve student outcomes and reduce special education referrals. To achieve these goals, schools are integrating universal, selective, and indicated practices and programs in tiered response models. Though many effective universal programs exist, only a few selective programs are available. The few available and widely-used selective strategies are rooted in behaviorism, managed by school personnel, and do not integrate scientifically-based efforts that improve self-management outcomes for students. The purpose of the dissertation was to study the effectiveness of STARS, a manualized self-monitoring program designed to be a selective strategy within a tiered response model. The study relied upon a randomized trial with 108 disruptive students across 42 classrooms and 7 schools. Results indicated STARS was feasible, acceptable, and related to improvements in behavior, social competence, authority acceptance, and student-teacher relations. Mediation models confirm direct instruction through STARS in social competencies caused improvements in student behaviors. The dissertation citations contained here are published with the permission of ProQuest LLC. Further reproduction is prohibited without permission. Copies of dissertations may be obtained by Telephone (800) 1-800-521-0600. Web page: http://www.proquest.com/en-US/products/dissertations/individuals.shtml.]",A Randomized Trial of the Self-Management Training and Regulation Strategy (STARS): A Selective Intervention for Students with Disruptive Behaviors,https://www.google.com/search?q=A+Randomized+Trial+of+the+Self-Management+Training+and+Regulation+Strategy+(STARS):+A+Selective+Intervention+for+Students+with+Disruptive+Behaviors,2012,Targeted,Regular Teachers/Lecturers,Between Half and Full Term,Behaviour and Social Wellbeing,Behaviour and Social Wellbeing,Clustered,108,42,Yes,Some Sub-Groups Reported,Immediate Post-Test Only,Yes,No,"Yes, Theoretical Perspectives",Yes,USA/Canada Primary/Elementary Behaviour and Social Wellbeing
3030820,USA/Canada,Primary/Elementary,Behaviour and Social Wellbeing,"Objectives: The study examined the effects of the Self-Management Training and Regulation Strategy (STARS) on disruptive behavior, authority acceptance, social competency, and student-teacher relations. Method: All fourth- and fifth-grade students (N = 762) in seven schools and 42 classrooms were screened for disruptive behaviors. Using a cluster randomized design, 60 students in 23 classrooms and 48 students in 19 classrooms with highest levels of disruptive classroom behaviors were randomized to STARS or a control comparison condition. Multilevel models compared study conditions on all outcomes. Results: Study conditions were balanced at pretest. STARS students demonstrated improved teacher-rated disruptive behavior, social competence, authority acceptance, and relations. Conclusions: Selective programs targeting autonomy support improve social competencies and relationships that are important for school success.",A Randomized Trial of the 'Self-Management Training and Regulation Strategy' for Disruptive Students,https://www.google.com/search?q=A+Randomized+Trial+of+the+'Self-Management+Training+and+Regulation+Strategy'+for+Disruptive+Students,2014,Targeted,External Educators,Up to Half a Term,None,None,Clustered,762,42,Yes,Some Sub-Groups Reported,Immediate Post-Test Only,Yes,No,No,Yes,USA/Canada Primary/Elementary Behaviour and Social Wellbeing
3030839,USA/Canada,Middle/High School,Study-Related Skills,"Few studies have examined whether attention can be improved with training, even though attention difficulties adversely affect academic achievement. The present study was a randomized-controlled trial evaluating the impact of Computerized Attention Training (CAT) and Computer Assisted Instruction (CAI) on attention and academic performance in 77 inattentive first graders. Students receiving either intervention were more likely than controls to show a moderate decline in teacher rated attention problems in first grade. Students receiving CAI also showed gains in reading fluency and in teacher ratings of academic performance. Intervention effects for attention were absent by second grade largely because attention problems declined in all groups. However, post hoc analyses indicated potential longer-term benefits for children with 6 or more inattentive symptoms at baseline. Persistent attention problems were associated with poorer academic performance in multiple domains. Results provide initial evidence that CAT and CAI can improve children's attention in the classroom--and support additional studies to determine whether more clinically significant benefits are attainable.",A Randomized Trial of Two Promising Computer-Based Interventions for Students with Attention Difficulties,https://www.google.com/search?q=A+Randomized+Trial+of+Two+Promising+Computer-Based+Interventions+for+Students+with+Attention+Difficulties,2009,Targeted,Mixture,Between Half and Full Term,Range of Academic Outcomes,Behaviour and Social Wellbeing,Single,77,NA,Yes,Some Sub-Groups Reported,At Least Some Follow-Up,Yes,"Yes, Limited","Yes, Descriptive Theory of Change",Yes,USA/Canada Middle/High School Study-Related Skills
3031522,USA/Canada,Preschool/Kindergarten,Literacy/English,"In this 1-year experimental study of 254 students across 27 high-poverty preschool classrooms in an urban setting in the northeast, use of a technology-based prekindergarten literacy curriculum in addition to the district curriculum was compared with the use of the district curriculum alone. Results indicated no main effects for the experimental curriculum. Following the initial analyses, fidelity of implementation in the experimental classrooms was examined and results indicated that children in classrooms rated as having high fidelity of implementation significantly outperformed low-implementing classrooms on two important phonological awareness measures. This trend favoring high-implementing classrooms was also evident on measures of letter-name knowledge, and beginning sounds. These findings suggest that program implementation may be a significant variable when examining the potential effects of literacy curricula on learning outcomes for young at-risk children. (Contains 9 tables and 1 figure.)",A Randomized Trial Study of a Preschool Literacy Curriculum: The Importance of Implementation,https://www.google.com/search?q=A+Randomized+Trial+Study+of+a+Preschool+Literacy+Curriculum:+The+Importance+of+Implementation,2009,Universal,Regular Teachers/Lecturers,More than One Term,none,none,Clustered,254,27,No,Whole Sample Only,Immediate Post-Test Only,Yes,"Yes, Fairly Well","Yes, Descriptive Theory of Change",Yes,USA/Canada Preschool/Kindergarten Literacy/English
3031665,USA/Canada,Middle/High School,Behaviour and Social Wellbeing,"Purpose: Our research of MBSR for mostly female urban youth showed reductions in conflict, anxiety, and stress, as well as increased selfregulation. Reviews of mindfulness instruction suggest benefit but call for increased methodological rigor, particularly active control conditions. Here, we explore the specific effects of MBSR compared with an active control on stress and coping among young urban males. Methods: Participants were 7th and 8th grade boys in a small urban middle school for boys. They were randomly assigned to MBSR or an active control (Healthy Topics-HT), an age-appropriate health education program, designed to control for positive adult instructor, learning new information, and class time. Data were collected at baseline, postprogram, and three-month follow-up on psychological symptoms, stress, mindfulness, coping; sleep; teacher-rated behavior; and salivary cortisol, a physiologic measure of stress. Results: Forty-one (22 MBSR and 19 HT) boys participated. Ninety-five percent were African American, with a mean age of 12.5 years. There were no significant differences at baseline between groups. Following the programs, MBSR boys had significantly less anxiety (p=0.01), less rumination (p=0.02), and less negative coping (p=0.06) than HT boys. From pre- to post-program, daily cumulative cortisol levels increased during the academic terms for HT participants at a trend level (p=0.07) but remained constant for MBSR participants (p=0.33). Otherwise, we did not detect differences in outcomes. Conclusion: This study of MBSR compared with an active control for urban male youth shows less rumination, anxiety, and an attenuation of cortisol increase among MBSR participants. These results suggest that MBSR specifically enhances self-regulatory processes for urban male youth, including improved coping and emotion regulation. Additional research is needed to explore the impact of mindfulness instruction for urban male youth on self-regulation, the duration of its effect, and related social, psychological, and behavioral outcomes.","A randomized, active-controlled trial of school-based mindfulness instruction for urban middle-school male youth","https://www.google.com/search?q=A+randomized,+active-controlled+trial+of+school-based+mindfulness+instruction+for+urban+middle-school+male+youth",2012,Universal,Regular Teachers/Lecturers,Between Half and Full Term,None,None,Single,41,NA,yes,Whole Sample Only,Immediate Post-Test Only,no,No,"Yes, Descriptive Theory of Change",no,USA/Canada Middle/High School Behaviour and Social Wellbeing
3030747,USA/Canada,Primary/Elementary,Physical Health and Wellbeing,"OBJECTIVE: To investigate the feasibility and efficacy of a randomized clinical pilot trial comparing routine services (RS) with a school intervention program (SIP) for children with sickle cell anemia (SCA). METHOD: Twenty-four children (ages 8-12 years) with SCA were randomized to RS or SIP. General disease knowledge, consumer satisfaction, self-concept, and school absences were evaluated. RESULTS: Compared with children receiving RS, children and teachers receiving SIP evidenced more accurate information about their disease, and children with SCA had significantly fewer absences. Teachers receiving SIP reported higher consumer satisfaction. CONCLUSIONS: A modest educational curriculum can increase knowledge of SCA, is associated with lower absence rates, and yields high consumer satisfaction ratings.","A randomized, controlled pilot trial of a school intervention for children with sickle cell anemia","https://www.google.com/search?q=A+randomized,+controlled+pilot+trial+of+a+school+intervention+for+children+with+sickle+cell+anemia",2004,Targeted,Regular Teachers/Lecturers,Up to Half a Term,None,None,Single,24,NA,Yes,Whole Sample Only,Immediate Post-Test Only,Yes,No,No,No,USA/Canada Primary/Elementary Physical Health and Wellbeing
3030690,USA/Canada,Middle/High School,Literacy/English,"The current study was conducted to test the premise that computer-based intervention that targets auditory temporal processing combined with language exercises (Fast ForWordR]) is effective in remediating children with disorders of language and reading. Sixty-five middle school struggling readers were randomly assigned to one of five groups and over a 12-week-period received one of the following interventions: (1) two phases of intervention with Fast ForWordR] (FFW, experimental group), (2) two phases of intervention with SuccessMaker (SM, active control group), (3) FFW followed by SM, (4) SM followed by FFW, or (5) no intervention beyond the regular class curriculum (developmental control group). Changes in reading, phonemic awareness, spelling and language skills were assessed via a repeated measures MANOVA. Results indicated significant within-subjects effects (i.e., change for all participants over time), but no between-subject group differences, failing to show that Fast ForWordR] resulted in any gains over and above those seen in the other groups. (Contains 4 tables.)","A Randomized, Controlled Study of Computer-Based Intervention in Middle School Struggling Readers","https://www.google.com/search?q=A+Randomized,+Controlled+Study+of+Computer-Based+Intervention+in+Middle+School+Struggling+Readers",2008,Targeted,Regular Teachers/Lecturers,More than One Term,None,None,Single,65,NA,Yes,Some Sub-Groups Reported,At Least Some Follow-Up,Yes,"Yes, Limited","Yes, Theoretical Perspectives",Yes,USA/Canada Middle/High School Literacy/English
3031441,USA/Canada,Middle/High School,Behaviour and Social Wellbeing,"PURPOSE: Few studies have rigorously evaluated school-based interventions to reduce violence and substance use in high school students, especially Latinos. This study assessed the effects of a school-based program on reducing violence and substance use among primarily Latino high school students. METHODS: Ninth-grade students at risk for violence and substance use were randomized to intervention or control groups. The intervention was based on an existing program developed for white and African American youth. Data on smoking, alcohol and drug use, fighting, and grades were collected at baseline and 4 and 8 months post enrollment. RESULTS: There were 55 students in the control and 53 in the intervention group; 74% of controls and 78% of intervention students were Latino. There were no significant changes in fighting, smoking, or alcohol or drug use, from baseline to 8-month follow-up, between the intervention and control group. Pre and post grade point average (GPA) decreased from 2.3 at baseline to 1.8 at follow-up (p<.01) in the intervention group, with no significant between-group changes in GPA from baseline to follow-up. CONCLUSIONS: This school-based program showed no reduction in violence or substance use. The findings suggest that a program targeting non-Latino youth may not be optimal for reducing violence and substance use in Latinos; greater attention to cultural appropriateness and racial/ethnic differences may be needed. There was a decrease in intervention-group GPA but no significant change compared with controls. Further studies of the impact of school-based substance use and violence prevention programs on academics, and the effectiveness of afterschool or community-based programs compared to school-based programs are needed.","A randomized, controlled trial of a school-based intervention to reduce violence and substance use in predominantly Latino high school students","https://www.google.com/search?q=A+randomized,+controlled+trial+of+a+school-based+intervention+to+reduce+violence+and+substance+use+in+predominantly+Latino+high+school+students",2011,Targeted,Other School/College Employees,More than One Term,Physical Health and Wellbeing,none,Single,108,NA,No,Some Sub-Groups Reported,At Least Some Follow-Up,Yes,"Yes, Fairly Well","Yes, Descriptive Theory of Change",Yes,USA/Canada Middle/High School Behaviour and Social Wellbeing
3030990,USA/Canada,Primary/Elementary,Physical Health and Wellbeing,"OBJECTIVE: Several educational theorists have suggested that young children are unlikely to benefit from detailed instruction regarding AIDS prevention because of inherent developmental cognitive limitations. This study aims to determine whether AIDS education in the elementary grades can advance young children's understanding of this illness. METHODS: A randomized, controlled trial was used to measure the impact of a 3-week, multifaceted AIDS education program on conceptual understanding, factual knowledge, and fears about AIDS in 189 students in grades kindergarten through 6th. The ASK (AIDS Survey for Kids), a standardized, semistructured interview that measures conceptual understanding, factual information, and fears about AIDS, was administered before and after the intervention. RESULTS: Children in the intervention group, as compared to those in the control group, showed significant (P < .0001) gains in their level of understanding of the concepts of causality and prevention of AIDS. These results were unaffected by controlling for grade, gender, race, socioeconomic status, and verbal fluency. The gains in children's understanding of causality of AIDS represented at least 2 years' growth in the level of conceptual sophistication and persisted at a follow-up evaluation several months later. After the intervention, more children (P < .001) in the intervention group than in the control group accurately identified causes of AIDS in response to open-ended questions: germ/germ theory (41% vs 13%), mother-to-infant transmission (54% vs 15%), blood transmission (83% vs 40%), and sexual transmission (56% vs 30%). Fewer than half as many children in the intervention group responded incorrectly to each of five direct questions about transmission of HIV through casual contact. The intervention did not increase children's fears about the illness. CONCLUSIONS: A short, developmentally based, multifaceted AIDS education program in the elementary grades can advance children's conceptual understanding and factual knowledge about AIDS and decrease their misconceptions about casual contact as a means of acquiring the illness, without increasing their fears. Significant advances in conceptual understanding about AIDS can be achieved through direct educational interventions.","A randomized, controlled trial of a school-based, multi-faceted AIDS education program in the elementary grades: the impact on comprehension, knowledge and fears","https://www.google.com/search?q=A+randomized,+controlled+trial+of+a+school-based,+multi-faceted+AIDS+education+program+in+the+elementary+grades:+the+impact+on+comprehension,+knowledge+and+fears",1995,Universal,External Educators,Up to Half a Term,None,None,Clustered,189,NA,Yes,Some Sub-Groups Reported,At Least Some Follow-Up,Yes,"Yes, Limited","Yes, Theoretical Perspectives",Yes,USA/Canada Primary/Elementary Physical Health and Wellbeing
3031417,USA/Canada,Middle/High School,Other School Subjects,"BACKGROUND AND PURPOSE: Underutilization of acute stroke therapy is driven by delay to hospital arrival. We present the primary results of a pilot, randomized, controlled trial to encourage calling 911 for witnessed stroke among middle school children and their parents. METHODS: This project occurred in Corpus Christi, an urban Texas community of 325,000. Three intervention and 3 control schools were randomly selected. The intervention contained 12 hours of classroom instruction divided among sixth, seventh, and eighth grades. Parents were educated indirectly through homework assignments. Two-sample t tests were used to compare pretest and posttest responses. RESULTS: Domain 1 test questions involved stroke pathophysiology. Intervention students improved from 29% to 34% correct; control students changed from 28% to 25%. Domain 2 test questions involved stroke symptom knowledge. Intervention school students changed from 28% correct to 43%; control school students answered 25% correctly on the pretest and 29% on the posttest. Domain 3 test questions involved what to do for witnessed stroke. Intervention school students answered 36% of questions correctly on the pretest and 54% correctly on the posttest, whereas control students changed from 32% correct to 34%. A comparison of change in the mean proportion correct over time between intervention and control students was P<0.001 for each of the 3 individual domains. A poor parental response rate impaired the ability to assess parental improvement. CONCLUSIONS: A scientific, theory-based, educational intervention can potentially improve intent to call 911 for stroke among middle school children. A different mechanism is needed to effectively diffuse the curriculum to parents.","A randomized, controlled trial to teach middle school children to recognize stroke and call 911: the kids identifying and defeating stroke project","https://www.google.com/search?q=A+randomized,+controlled+trial+to+teach+middle+school+children+to+recognize+stroke+and+call+911:+the+kids+identifying+and+defeating+stroke+project",2007,Universal,Mixture,Full Academic Year or Longer,none,none,Clustered,573,6,Yes,Some Sub-Groups Reported,At Least Some Follow-Up,Yes,"Yes, Limited","Yes, Descriptive Theory of Change",Yes,USA/Canada Middle/High School Other School Subjects
3031730,UK/Ireland,College/University,Professional Training,"BACKGROUND: Computer-based teaching may allow effective teaching of important psychiatric knowledge and skills. AIMS: To investigate the effectiveness and acceptability of computer-based teaching. METHOD: A single-blind, randomized, controlled study of 166 undergraduate medical students at the University of Leeds, involving an educational intervention of either a structured lecture or a computer-based teaching package (both of equal duration). RESULTS: There was no difference in knowledge between the groups at baseline or immediately after teaching. Both groups made significant gains in knowledge after teaching. Students who attended the lecture rated their subjective knowledge and skills at a statistically significantly higher level than students who had used the computers. Students who had used the computer package scored higher on an objective measure of assessment skills. Students did not perceive the computer package to be as useful as the traditional lecture format, despite finding it easy to use and recommending its use to other students. CONCLUSIONS: Medical students rate themselves subjectively as learning less from computer-based as compared with lecture-based teaching. Objective measures suggest equivalence in knowledge acquisition and significantly greater skills acquisition for computer-based teaching.","A randomized, controlled, single-blind trial of teaching provided by a computer-based multimedia package versus lecture","https://www.google.com/search?q=A+randomized,+controlled,+single-blind+trial+of+teaching+provided+by+a+computer-based+multimedia+package+versus+lecture",2001,Universal,Regular Teachers/Lecturers,Between Half and Full Term,none,none,Single,166,NA,No,Whole Sample Only,Immediate Post-Test Only,No,No,"Yes, Descriptive Theory of Change",Yes,UK/Ireland College/University Professional Training
3031448,USA/Canada,College/University,Professional Training,"High fidelity human patient simulation (HPS) has become the newest tool in the medical education armamentarium. Medical students and faculty alike enjoy this method of training. HPS is very expensive, both in terms of equipment and faculty time. This randomized comparison trial compared students taught in the standard case-based learning (CBL) method to those taught using HPS. The CBL curriculum used for the control group was brought to life for the HPS group. The outcome measure was performance on an objective structured clinical examination (OSCE) taken by both groups. The chest pain curriculum was the one chosen for the study. Year 4 medical students enrolled in the mandatory 1 month emergency medicine clerkship at Wayne State University School of Medicine were the study subjects. They were randomized into the control CBL or experimental HPS group. At the end of the month, all students participated in an OSCE that compared their performance against a checklist of 44 actions that had been taught to both groups. These actions were divided into 3 subscales and the total. A 2x2x2 analysis of covariance (ANCOVA) layout was used to analyze the data. The independent variables were group, a self-declared decision to pursue emergency medicine, and gender. The dependent variables were the 3 subscales and total scores on the OSCE. Covariates were age and the United States Medical Licensing Exam step 2 Clinical Knowledge (USMLE 2CK) scores. A total of 212 medical students were randomly assigned. There were 108 medical students assigned to the CBL group and 104 to the HPS group. There were 54 men and 54 women in the CBL group, and 56 men and 48 women in the HPS group. There were no statistical differences in the mean OSCE scores, age, or USMLE 2CK scores between the 2 groups. There was no statistical difference in the chest pain OSCE scores between medical students taught using the CBL method of instruction as compared to those taught using HPS.",A randomized-comparison trial of case-based learning versus human patient simulation in medical student education,https://www.google.com/search?q=A+randomized-comparison+trial+of+case-based+learning+versus+human+patient+simulation+in+medical+student+education,2006,Universal,Regular Teachers/Lecturers,Up to Half a Term,None,None,Single,102,NA,No,Whole Sample Only,Immediate Post-Test Only,Yes,No,"Yes, Descriptive Theory of Change",Yes,USA/Canada College/University Professional Training
3031274,USA/Canada,Multiple,Other School Subjects,"Promoting student involvement in planning has become best practice in the field of transition. Research documents the positive impact of such efforts on greater student involvement. Research also suggests that promoting student involvement results in greater student self-determination, but a causal link has not been established. This study used a randomized-trial, placebo control group design to study the impact of intervention with the Whose Future Is It Anyway? process on self-determination. The authors also examined the impact of intervention on transition knowledge and skills. Results indicated that instruction using the Whose Future Is It Anyway? process resulted in significant, positive differences in self-determination when compared with a placebo-control group and that students who received instruction gained transition knowledge and skills. (Contains 6 tables.)",A Randomized-Trial Evaluation of the Effect of Whose Future Is It Anyway? On Self-Determination,https://www.google.com/search?q=A+Randomized-Trial+Evaluation+of+the+Effect+of+Whose+Future+Is+It+Anyway?+On+Self-Determination,2011,Targeted,Regular Teachers/Lecturers,More than One Term,Other School Subjects,None,Clustered,493,50,Yes,Some Sub-Groups Reported,Immediate Post-Test Only,Yes,No,"Yes, Descriptive Theory of Change",Yes,USA/Canada Multiple Other School Subjects
3031760,NA,NA,NA,"Aim: Individuals with Down syndrome have short-term memory difficulties, particularly in the verbal domain. These difficulties are thought to contribute to their overall profile of cognitive, language, and speech delay. Published research has shown that a computerised memory-training programme can significantly improve memory in typical children with low working memory or ADHD. This study aimed to evaluate computerbased memory training with children with Down syndrome. Method: A randomised controlled trial was conducted with 24 children, aged 7-12, over a 6-month period at school. The programme used in this study was Cogmed JM, a computer-based visual memory training programme that children can work through on their own, with support from a teaching assistant. This is the first independent evaluation of this programme for children with Down syndrome. Results: Children who completed the programme significantly improved on trained (Cogmed JM) and non-trained memory measures (visual memory scores on the AWMA). Conclusions: This demonstrates that this computer-based method of memory training can be feasible and beneficial for children with Down syndrome. Implications and limitations are discussed.",A RCT of working memory training for children with Down syndrome,https://www.google.com/search?q=A+RCT+of+working+memory+training+for+children+with+Down+syndrome,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
